id,kencode,kenname,cityname,name,address,tel,cond_morning,cond_kidsmenu,cond_parking,url,notice,mon_start,mon_end,tue_start,tue_end,wed_start,wed_end,thu_start,thu_end,fri_start,fri_end,sat_start,sat_end,sun_start,sun_end
1474,38,愛媛県,伊予郡松前町,やよい軒 エミフルＭＡＳＡＫＩ店,愛媛県伊予郡松前町筒井８５０ エミフルMASAKIエミグルメ内,089-985-4888,1,1,1,https://store.yayoiken.com/b/yayoiken/info/1474/,※ラストオーダーは閉店時間の30分前です。,1000,2300,1000,2300,1000,2300,1000,2300,1000,2300,1000,2300,1000,2300
1195,40,福岡県,糟屋郡新宮町,やよい軒 新宮店,福岡県糟屋郡新宮町新宮東４丁目１０番１２号,092-940-5892,1,1,1,https://store.yayoiken.com/b/yayoiken/info/1195/,※ラストオーダーは閉店時間の30分前です。,800,2300,800,2300,800,2300,800,2300,800,2300,800,2300,800,2300
1199,40,福岡県,福岡市博多区,やよい軒 呉服町店,福岡県福岡市博多区中呉服町１－２２－１Ｆ,092-273-1727,1,,,https://store.yayoiken.com/b/yayoiken/info/1199/,※ラストオーダーは閉店時間の30分前です。<br />,700,2300,700,2300,700,2300,700,2300,700,2300,700,2300,700,2300
1201,40,福岡県,福岡市中央区,やよい軒 天神２丁目店,福岡県福岡市中央区天神２丁目１３－１６,080-4090-4084,1,,,https://store.yayoiken.com/b/yayoiken/info/1201/,※ラストオーダーは閉店時間の30分前です。,900,2300,900,2300,900,2300,900,2300,900,2300,900,2300,900,2300
1213,40,福岡県,福岡市博多区,やよい軒 福岡空港通り店,福岡県福岡市博多区東光２－２２－１,092-433-2105,1,1,1,https://store.yayoiken.com/b/yayoiken/info/1213/,※ラストオーダーは閉店時間の30分前です。,1000,2400,1000,2400,1000,2400,1000,2400,1000,2400,1000,2400,1000,2400
1248,40,福岡県,福岡市東区,やよい軒 箱崎店,福岡県福岡市東区箱崎２丁目４８－８,092-643-8071,1,1,1,https://store.yayoiken.com/b/yayoiken/info/1248/,※ラストオーダーは閉店時間の30分前です。,1000,2400,1000,2400,1000,2400,1000,2400,1000,2400,1000,2400,1000,2400
1272,40,福岡県,福岡市博多区,やよい軒 半道橋店,福岡県福岡市博多区博多区半道橋２丁目２－７,092-432-5725,1,1,1,https://store.yayoiken.com/b/yayoiken/info/1272/,※ラストオーダーは閉店時間の30分前です。,1000,2400,1000,2400,1000,2400,1000,2400,1000,2400,1000,2400,1000,2400
1308,40,福岡県,福岡市博多区,やよい軒 博多祇園店,福岡県福岡市博多区祇園町１－２４－１Ｆ,092-263-8805,1,,,https://store.yayoiken.com/b/yayoiken/info/1308/,※ラストオーダーは閉店時間の30分前です。,1000,2300,1000,2300,1000,2300,1000,2300,1000,2300,1000,2300,1000,2300
1336,40,福岡県,大野城市,やよい軒 イオン大野城店,福岡県大野城市錦町４丁目１－１ イオン大野城１Ｆ,092-588-7178,1,1,1,https://store.yayoiken.com/b/yayoiken/info/1336/,※ラストオーダーは閉店時間の30分前です。,1000,2200,1000,2200,1000,2200,1000,2200,1000,2200,1000,2200,1000,2200
1372,40,福岡県,福岡市南区,やよい軒 横手南店,福岡県福岡市南区横手南町３３－７,092-588-9225,1,1,1,https://store.yayoiken.com/b/yayoiken/info/1372/,※ラストオーダーは閉店時間の30分前です。,700,2400,700,2400,700,2400,700,2400,700,300,500,300,500,2400
1400,40,福岡県,宗像市,やよい軒 宗像店,福岡県宗像市王丸７８６－１,0940-37-5717,1,1,1,https://store.yayoiken.com/b/yayoiken/info/1400/,※ラストオーダーは閉店時間の30分前です。,700,2300,700,2300,700,2300,700,2300,700,2300,700,2300,700,2300
1478,40,福岡県,行橋市,やよい軒 コスタ行橋店,福岡県行橋市西泉６丁目１－１,0930-26-8815,1,1,1,https://store.yayoiken.com/b/yayoiken/info/1478/,※ラストオーダーは閉店時間の30分前です。,1000,2200,1000,2200,1000,2200,1000,2200,1000,2200,1000,2200,1000,2200
1499,40,福岡県,福岡市早良区,やよい軒 小田部店,福岡県福岡市早良区小田部１－１０－１４,092-832-9201,1,1,1,https://store.yayoiken.com/b/yayoiken/info/1499/,※ラストオーダーは閉店時間の30分前です。,900,2400,900,2400,900,2400,900,2400,900,2400,900,2400,900,2400
1722,40,福岡県,北九州市八幡西区,やよい軒 本城店,福岡県北九州市八幡西区千代ケ崎１丁目１５－１４,093-695-0522,1,1,1,https://store.yayoiken.com/b/yayoiken/info/1722/,※ラストオーダーは閉店時間の30分前です。,1000,2400,1000,2400,1000,2400,1000,2400,1000,2400,1000,2400,1000,2400
1745,40,福岡県,福津市,やよい軒 福津店,福岡県福津市手光南１丁目９－１０,0940-38-5120,1,1,1,https://store.yayoiken.com/b/yayoiken/info/1745/,※ラストオーダーは閉店時間の30分前です。,1000,2300,1000,2300,1000,2300,1000,2300,1000,2300,1000,2300,1000,2300
1780,40,福岡県,筑後市,やよい軒 筑後店,福岡県筑後市大字前津字柳ノ内２８ー４,0942-42-3737,1,1,1,https://store.yayoiken.com/b/yayoiken/info/1780/,※ラストオーダーは閉店時間の30分前です。,1000,2200,1000,2200,1000,2200,1000,2200,1000,2200,1000,2200,1000,2200
1794,40,福岡県,福岡市東区,やよい軒 和白店,福岡県福岡市東区和白２丁目１１番１号,092-605-7111,1,1,1,https://store.yayoiken.com/b/yayoiken/info/1794/,※ラストオーダーは閉店時間の30分前です。,1000,2300,1000,2300,1000,2300,1000,2300,1000,2300,1000,2300,1000,2300
1801,40,福岡県,直方市,やよい軒 直方店,福岡県直方市大字知古７７１番７,0949-29-1212,1,1,1,https://store.yayoiken.com/b/yayoiken/info/1801/,※ラストオーダーは閉店時間の30分前です。,700,2300,700,2300,700,2300,700,2300,700,2300,700,2300,700,2300
1803,40,福岡県,福岡市博多区,やよい軒 月隈店,福岡県福岡市博多区月隈４丁目４－２５,092-504-1081,1,1,1,https://store.yayoiken.com/b/yayoiken/info/1803/,※ラストオーダーは閉店時間の30分前です。,1000,2300,1000,2300,1000,2300,1000,2300,1000,2300,1000,2300,1000,2300
1826,40,福岡県,北九州市小倉南区,やよい軒 小倉沼本町店,福岡県北九州市小倉南区沼本町４丁目１５番２０号,093-474-8033,1,1,1,https://store.yayoiken.com/b/yayoiken/info/1826/,※ラストオーダーは閉店時間の30分前です。,1000,2200,1000,2200,1000,2200,1000,2200,1000,2200,1000,2200,1000,2200
1893,40,福岡県,福岡市西区,やよい軒 石丸店,福岡県福岡市西区石丸３丁目４ー２６,092-894-2215,1,1,1,https://store.yayoiken.com/b/yayoiken/info/1893/,※ラストオーダーは閉店時間の30分前です。,500,300,500,300,500,300,500,300,500,300,500,300,500,300
1900,40,福岡県,福岡市博多区,やよい軒 光丘店,福岡県福岡市博多区光丘町２丁目１－１１,092-588-1555,1,1,1,https://store.yayoiken.com/b/yayoiken/info/1900/,※ラストオーダーは閉店時間の30分前です。<br />※祝日は、土曜・日曜と同じ営業時間になります。,1000,2300,1000,2300,1000,2300,1000,2300,1000,2300,700,2300,700,2300
1944,40,福岡県,飯塚市,やよい軒 飯塚店,福岡県飯塚市堀池９２－１,0948-30-1008,1,1,1,https://store.yayoiken.com/b/yayoiken/info/1944/,※ラストオーダーは閉店時間の30分前です。,1000,2300,1000,2300,1000,2300,1000,2300,1000,2300,1000,2300,1000,2300
2036,40,福岡県,久留米市,やよい軒 上津店,福岡県久留米市上津１丁目１－１２,0942-21-0533,1,1,1,https://store.yayoiken.com/b/yayoiken/info/2036/,※ラストオーダーは閉店時間の30分前です。,1000,2300,1000,2300,1000,2300,1000,2300,1000,2300,1000,2300,1000,2300
2055,40,福岡県,福岡市早良区,やよい軒 西新店,福岡県福岡市早良区西新３－２－３,092-832-3521,1,,,https://store.yayoiken.com/b/yayoiken/info/2055/,※ラストオーダーは閉店時間の30分前です。,500,300,500,300,500,300,500,300,500,300,500,300,500,300
2102,40,福岡県,京都郡苅田町,やよい軒 苅田店,福岡県京都郡苅田町幸町６－７６,093-436-3301,1,1,1,https://store.yayoiken.com/b/yayoiken/info/2102/,※ラストオーダーは閉店時間の30分前です。,700,2300,700,2300,700,2300,700,2300,700,2300,700,2300,700,2300
2113,40,福岡県,福岡市南区,やよい軒 大橋店,福岡県福岡市南区大橋１丁目１６－１,092-557-8122,1,,,https://store.yayoiken.com/b/yayoiken/info/2113/,※ラストオーダーは閉店時間の30分前です。,500,300,500,300,500,300,500,300,500,300,500,300,500,300
2122,40,福岡県,太宰府市,やよい軒 太宰府店,福岡県太宰府市向佐野３丁目１番２６号,092-918-3847,1,1,1,https://store.yayoiken.com/b/yayoiken/info/2122/,※ラストオーダーは閉店時間の30分前です。,700,2400,700,2400,700,2400,700,2400,700,2400,700,2400,700,2400
2146,40,福岡県,久留米市,やよい軒 久留米合川店,福岡県久留米市合川町字大ソトバ１７６９ー１,0942-46-2205,1,1,1,https://store.yayoiken.com/b/yayoiken/info/2146/,※ラストオーダーは閉店時間の30分前です。,1000,2300,1000,2300,1000,2300,1000,2300,1000,2300,1000,2300,1000,2300
2166,40,福岡県,福岡市博多区,やよい軒 筑紫口店,福岡県福岡市博多区 博多駅東 ２丁目 １−２６ 博多ターミナルホテル,080-7480-5208,1,,,https://store.yayoiken.com/b/yayoiken/info/2166/,※ラストオーダーは閉店時間の30分前です。,630,2300,630,2300,630,2300,630,2300,630,2300,630,2300,630,2300
2175,40,福岡県,福岡市中央区,やよい軒 高砂店,福岡県福岡市中央区高砂１丁目１－２５,092-534-2505,1,,,https://store.yayoiken.com/b/yayoiken/info/2175/,※ラストオーダーは閉店時間の30分前です。,900,2300,900,2300,900,2300,900,2300,900,2300,900,2300,900,2300
1874,41,佐賀県,唐津市,やよい軒 唐津店,佐賀県唐津市町田１７６７,0955-70-1778,1,1,1,https://store.yayoiken.com/b/yayoiken/info/1874/,※ラストオーダーは閉店時間の30分前です。,1000,2300,1000,2300,1000,2300,1000,2300,1000,2300,1000,2300,1000,2300
1905,41,佐賀県,佐賀市,やよい軒 高木瀬店,佐賀県佐賀市高木瀬町長瀬１６７８ー７,0952-36-6660,1,1,1,https://store.yayoiken.com/b/yayoiken/info/1905/,※ラストオーダーは閉店時間の30分前です。,1000,2200,1000,2200,1000,2200,1000,2200,1000,2200,1000,2200,1000,2200
2159,41,佐賀県,鳥栖市,やよい軒 鳥栖店,佐賀県鳥栖市元町１３６０－２,0942-81-2250,1,1,1,https://store.yayoiken.com/b/yayoiken/info/2159/,※ラストオーダーは閉店時間の30分前です。,1000,2300,1000,2300,1000,2300,1000,2300,1000,2300,1000,2300,1000,2300
1867,42,長崎県,諫早市,やよい軒 諫早店,長崎県諫早市小川町２７番１,0957-35-1011,1,1,1,https://store.yayoiken.com/b/yayoiken/info/1867/,※ラストオーダーは閉店時間の30分前です。,1000,2300,1000,2300,1000,2300,1000,2300,1000,2300,1000,2300,1000,2300
1958,42,長崎県,大村市,やよい軒 長崎空港通り店,長崎県大村市古賀島町５２５－１,0957-53-9090,1,1,1,https://store.yayoiken.com/b/yayoiken/info/1958/,※ラストオーダーは閉店時間の30分前です。,800,2200,800,2200,800,2200,800,2200,800,2200,800,2200,800,2200
2129,42,長崎県,佐世保市,やよい軒 大野モール店,長崎県佐世保市瀬戸越４丁目６－１,0956-40-0820,1,1,1,https://store.yayoiken.com/b/yayoiken/info/2129/,※ラストオーダーは閉店時間の30分前です。,1000,2200,1000,2200,1000,2200,1000,2200,1000,2200,1000,2200,1000,2200
1058,43,熊本県,熊本市中央区,やよい軒 下通店,熊本県熊本市中央区下通２丁目１－３０,096-211-3227,1,1,,https://store.yayoiken.com/b/yayoiken/info/1058/,【ラストオーダー】<br />※閉店時間の30分前がラストオーダーです。,900,2300,900,2300,900,2300,900,2300,900,2300,900,2300,900,2300
1363,43,熊本県,上益城郡嘉島町,やよい軒 嘉島店,熊本県上益城郡嘉島町上島２１６７ー１,080-4092-7293,1,1,1,https://store.yayoiken.com/b/yayoiken/info/1363/,※ラストオーダーは閉店時間の30分前です。,1000,2200,1000,2200,1000,2200,1000,2200,1000,2200,1000,2200,1000,2200
2168,43,熊本県,熊本市南区,やよい軒 南高江店,熊本県熊本市南区南高江３丁目５－９７,096-358-5015,1,1,,https://store.yayoiken.com/b/yayoiken/info/2168/,※ラストオーダーは閉店時間の30分前です。,800,2300,800,2300,800,2300,800,2300,800,2300,800,2300,800,2300
1461,44,大分県,大分市,やよい軒 大分下郡店,大分県大分市下郡南３丁目６番３号,097-504-7117,1,1,1,https://store.yayoiken.com/b/yayoiken/info/1461/,※ラストオーダーは閉店時間の30分前です。,1000,2300,1000,2300,1000,2300,1000,2300,1000,2300,1000,2300,1000,2300
2044,44,大分県,大分市,やよい軒 敷戸店,大分県大分市大字鴛野字中縄手８７０－１,097-503-9680,1,1,1,https://store.yayoiken.com/b/yayoiken/info/2044/,※ラストオーダーは閉店時間の30分前です。,800,100,800,100,800,100,800,100,800,100,800,100,800,100
2128,44,大分県,大分市,やよい軒 明野店,大分県大分市大字小池原１１５１－１,097-503-1004,1,1,1,https://store.yayoiken.com/b/yayoiken/info/2128/,※ラストオーダーは閉店時間の30分前です。,700,2400,700,2400,700,2400,700,2400,700,2400,700,2400,700,2400
1365,46,鹿児島県,鹿屋市,やよい軒 鹿屋寿店,鹿児島県鹿屋市寿４丁目３１０７－１,080-4094-1850,1,1,1,https://store.yayoiken.com/b/yayoiken/info/1365/,※ラストオーダーは閉店時間の30分前です。,700,2300,700,2300,700,2300,700,2300,700,2300,700,2300,700,2300
1371,46,鹿児島県,霧島市,やよい軒 霧島国分店,鹿児島県霧島市国分野口東３－４１,0995-48-8377,1,1,1,https://store.yayoiken.com/b/yayoiken/info/1371/,※ラストオーダーは閉店時間の30分前です。,700,2400,700,2400,700,2400,700,2400,700,2400,700,2400,700,2400
1822,46,鹿児島県,鹿児島市,やよい軒 吉野店,鹿児島県鹿児島市吉野一丁目１９－１９,099-295-7330,1,1,1,https://store.yayoiken.com/b/yayoiken/info/1822/,※ラストオーダーは閉店時間の30分前です。,1000,2300,1000,2300,1000,2300,1000,2300,1000,2300,1000,2300,1000,2300
1869,46,鹿児島県,姶良市,やよい軒 加治木店,鹿児島県姶良市加治木町木田字岩原１５９ー２,0995-63-8807,1,1,1,https://store.yayoiken.com/b/yayoiken/info/1869/,※ラストオーダーは閉店時間の30分前です。,1000,2300,1000,2300,1000,2300,1000,2300,1000,2300,1000,2300,1000,2300
2052,46,鹿児島県,鹿児島市,やよい軒 新栄町店,鹿児島県鹿児島市新栄町５－１,099-214-6168,1,1,1,https://store.yayoiken.com/b/yayoiken/info/2052/,※ラストオーダーは閉店時間の30分前です。,1000,2300,1000,2300,1000,2300,1000,2300,1000,2300,1000,2300,1000,2300
2090,46,鹿児島県,鹿児島市,やよい軒 鹿児島南栄店,鹿児島県鹿児島市南栄１丁目１１－３,099-210-0031,1,1,1,https://store.yayoiken.com/b/yayoiken/info/2090/,※ラストオーダーは閉店時間の30分前です。,1000,2300,1000,2300,1000,2300,1000,2300,1000,2300,1000,2300,1000,2300
